application_id,target,mobile_number_valid,email_valid,fraud_flag,gender,marital_status,employment_type,industry,residential_status,region,application_channel,device_type,internal_product_flags,length_of_employment,monthly_income,residential_tenure,age,number_of_dependents,previous_applications,credit_history_months,payment_history_on_time_ratio,days_past_due_max,account_status,credit_limits_total,outstanding_balances_total,utilization_ratio,overdue_amounts_total,risk_grade,inquiry_count_6m,inquiry_amount_6m,num_open_accounts,num_closed_accounts,avg_account_age_months,max_credit_limit_single_account,recent_delinquency_flag
APP0003042,0,1,1,0,F,Single,Self-Employed,Services,Family,Others,Online,Android,CC:1|SAV:1|PAY:1,5.9,76412,3.0,21,2,0,17,0.447,15,Delinquent,40866,4292,0.105,3434,C,1,7964,4,4,18,9279,0
APP0003043,1,1,1,0,M,Single,Unemployed,,Rented,CALABARZON,MobileApp,Web,CC:0|SAV:0|PAY:1,1.8,29818,8.5,36,1,1,118,0.923,0,Current,324870,124944,0.385,0,A,0,32266,7,5,58,158770,0
APP0003044,1,1,1,0,M,Married,Contractual,Services,Rented,Others,Agent,Android,CC:0|SAV:1|PAY:1,1.2,22352,3.7,39,0,0,22,0.939,0,Current,58021,18357,0.316,0,C,4,14073,3,3,7,24496,0
APP0003045,0,1,1,0,F,Single,Salaried,BPO,Rented,NCR,Online,Android,CC:0|SAV:1|PAY:0,0.8,63065,5.0,23,1,1,32,0.79,0,Current,15985,1175,0.074,0,A,0,28546,4,1,23,8440,0
APP0003046,0,1,1,0,F,Single,Self-Employed,Government,Mortgaged,Others,Online,iOS,CC:1|SAV:0|PAY:0,11.7,47117,2.4,34,1,3,40,0.435,15,Delinquent,72192,35033,0.485,28026,C,0,23420,6,1,23,20380,0
APP0003047,0,0,1,0,M,Married,Salaried,BPO,Rented,CALABARZON,Branch,Android,CC:0|SAV:1|PAY:0,11.4,70529,2.8,24,2,0,47,0.876,0,Current,38512,5785,0.15,0,A,0,9407,5,4,23,16045,0
APP0003048,0,1,1,0,M,Single,Salaried,Government,Family,CALABARZON,MobileApp,Android,CC:0|SAV:0|PAY:0,0.3,90998,3.3,35,1,2,70,0.943,0,Current,112317,5531,0.049,0,A,0,101148,6,4,35,50056,0
APP0003049,0,1,1,0,M,Married,Student,,Owned,CALABARZON,MobileApp,iOS,CC:0|SAV:1|PAY:1,1.1,10898,2.0,43,0,1,10,0.676,15,Delinquent,86952,9995,0.115,7996,C,0,16765,4,4,16,19975,0
APP0003050,0,1,1,0,M,Single,Salaried,Services,Family,Cebu,Agent,Web,CC:1|SAV:0|PAY:0,4.2,91783,10.2,30,2,2,47,0.589,15,Delinquent,95143,5961,0.063,4769,B,0,53359,3,2,23,47151,0
APP0003051,0,1,1,0,M,Single,Unemployed,,Owned,Cebu,Branch,Web,CC:0|SAV:1|PAY:0,4.4,39007,6.8,32,2,0,39,0.852,0,Current,88471,2000,0.023,0,A,0,66445,3,2,25,31461,0
APP0003052,0,1,1,0,M,Single,Salaried,BPO,Rented,CALABARZON,Branch,Web,CC:0|SAV:0|PAY:1,2.2,26255,2.7,50,1,0,52,0.838,0,Current,80697,36219,0.449,0,B,1,18179,5,4,30,20301,0
APP0003053,0,1,1,0,M,Separated,Student,,Family,CALABARZON,Branch,Web,CC:0|SAV:1|PAY:0,3.4,28454,10.0,28,1,0,38,0.374,30,Delinquent,39420,3871,0.098,3097,D,3,167100,4,4,22,13987,1
APP0003054,0,1,1,0,M,Married,Salaried,Construction,Family,NCR,Online,Android,CC:0|SAV:1|PAY:0,4.9,35388,1.4,27,3,0,35,0.944,0,Current,93527,34813,0.372,0,B,2,19187,5,4,24,22383,0
APP0003055,0,1,0,0,F,Married,Salaried,Retail,Family,NCR,Branch,Unknown,CC:1|SAV:1|PAY:1,12.0,69452,6.0,34,1,0,43,0.549,120,Delinquent,190274,152367,0.801,3151,E,1,28613,6,2,32,105640,1
APP0003056,0,1,1,0,F,Single,Salaried,Transport,Family,NCR,Agent,Android,CC:1|SAV:1|PAY:1,5.2,36601,5.4,52,0,0,114,0.988,0,Current,359941,10150,0.028,0,A,1,38048,7,5,56,137751,0
APP0003057,0,1,0,0,F,Single,Salaried,BPO,Rented,Central Luzon,Online,Android,CC:0|SAV:1|PAY:0,0.5,44693,6.7,36,0,0,35,0.901,0,Current,84796,31465,0.371,0,A,0,10014,5,4,21,21641,0
APP0003058,0,1,1,0,M,Single,Salaried,Retail,Rented,Central Luzon,Branch,Unknown,CC:0|SAV:0|PAY:0,5.1,38907,1.9,29,0,0,88,0.939,0,Current,103437,25876,0.25,0,A,0,23757,6,4,48,31118,0
APP0003059,0,1,1,0,M,Single,Contractual,Retail,Mortgaged,Cebu,Agent,Web,CC:1|SAV:1|PAY:0,0.3,28718,6.3,38,0,3,50,0.861,0,Current,124907,19562,0.157,0,A,0,42294,3,2,32,61187,0
APP0003060,0,1,1,0,F,Married,Salaried,Retail,Mortgaged,Cebu,Branch,Web,CC:1|SAV:0|PAY:0,2.8,72964,7.6,40,0,1,49,0.583,15,Delinquent,236040,154944,0.656,26276,C,2,44357,4,5,28,121427,0
APP0003061,0,0,0,0,M,Married,Contractual,Manufacturing,Mortgaged,NCR,Agent,Web,CC:0|SAV:0|PAY:1,3.0,55041,2.4,39,1,0,52,0.944,0,Current,69350,33373,0.481,0,A,0,67664,3,2,28,15016,0
APP0003062,0,1,0,0,M,Single,Salaried,Construction,Rented,Davao,Branch,Android,CC:1|SAV:0|PAY:1,6.0,65490,2.8,40,1,1,62,0.908,0,Current,168146,118831,0.707,0,C,4,18748,7,4,25,37657,0
APP0003063,0,1,1,0,F,Separated,Salaried,Healthcare,Rented,NCR,Branch,Android,CC:1|SAV:1|PAY:0,0.0,48550,2.3,41,0,0,37,0.577,60,Delinquent,59925,13842,0.231,11074,D,0,22684,5,3,20,33970,1
APP0003064,0,1,1,0,F,Single,Student,,Family,Cebu,Branch,Web,CC:0|SAV:0|PAY:0,8.3,16164,3.6,33,0,0,85,0.467,30,Delinquent,135575,60605,0.447,12134,C,0,18684,6,1,40,45064,1
APP0003065,1,1,1,0,F,Separated,Salaried,Retail,Rented,NCR,MobileApp,Android,CC:0|SAV:1|PAY:0,4.4,61649,3.7,33,1,1,62,0.989,0,Current,191304,48744,0.255,0,A,1,16363,6,5,37,53054,0
APP0003066,0,0,0,0,M,Single,Salaried,Manufacturing,Owned,Cebu,Online,Android,CC:1|SAV:1|PAY:0,0.1,36212,3.9,40,3,1,19,0.85,0,Current,36738,10567,0.288,0,B,1,25052,1,0,14,9156,0
APP0003067,0,1,1,0,M,Single,Salaried,Agriculture,Rented,CALABARZON,Online,Android,CC:0|SAV:1|PAY:0,0.7,37579,3.0,21,2,1,8,0.866,0,Current,65063,19203,0.295,0,B,0,31365,4,0,8,25399,0
APP0003068,0,1,1,0,F,Single,Salaried,Services,Mortgaged,CALABARZON,Branch,Web,CC:1|SAV:1|PAY:0,0.2,78906,1.3,21,2,2,112,0.959,0,Current,198419,123493,0.622,0,A,1,18866,5,5,56,100880,0
APP0003069,1,1,1,1,M,Single,Unemployed,,Rented,Cebu,Agent,Web,CC:1|SAV:1|PAY:0,5.8,21699,0.4,30,3,0,53,0.819,15,Delinquent,140473,45548,0.324,24368,C,2,21011,4,4,26,57376,0
APP0003070,0,1,1,0,F,Married,Self-Employed,Services,Family,NCR,Branch,Web,CC:0|SAV:1|PAY:0,0.7,96400,3.0,31,1,0,18,0.922,0,Current,162218,77202,0.476,0,C,2,44026,3,1,20,33785,0
APP0003071,0,1,1,0,F,Single,Salaried,Retail,Rented,NCR,MobileApp,Android,CC:0|SAV:0|PAY:0,0.2,16673,0.5,39,2,1,35,0.527,15,Delinquent,162733,5647,0.035,4518,B,1,72686,5,3,27,64046,0
APP0003072,0,1,1,0,F,Single,Contractual,IT,Family,Central Luzon,MobileApp,iOS,CC:1|SAV:0|PAY:0,0.6,94177,3.8,30,1,1,77,0.553,120,Delinquent,85967,9930,0.116,6745,E,2,75872,5,0,47,27910,1
APP0003073,0,1,1,0,M,Married,Salaried,Services,Rented,Others,Agent,Web,CC:0|SAV:0|PAY:0,3.3,78899,9.5,43,1,1,42,0.761,0,Current,385592,111153,0.288,0,A,1,43222,6,4,28,182440,0
APP0003074,0,1,0,0,M,Married,Salaried,Government,Rented,CALABARZON,MobileApp,Web,CC:0|SAV:1|PAY:0,2.7,71606,1.4,35,0,2,44,0.981,0,Current,99335,13215,0.133,0,A,1,13852,3,3,26,40668,0
APP0003075,1,1,0,0,F,Married,Unemployed,,Rented,NCR,Branch,Android,CC:0|SAV:0|PAY:0,1.1,8809,1.6,28,0,0,69,0.857,0,Current,17296,7110,0.411,0,A,0,13544,6,3,44,10138,0
APP0003076,0,1,1,0,F,Single,Self-Employed,Retail,Owned,CALABARZON,Branch,Unknown,CC:1|SAV:1|PAY:0,11.5,44611,4.6,43,2,2,56,0.817,0,Current,85810,54683,0.637,0,B,2,22744,5,3,28,37693,0
APP0003077,0,0,1,1,F,Married,Contractual,Services,Owned,Central Luzon,Branch,Web,CC:0|SAV:0|PAY:0,7.7,36503,11.7,36,1,1,64,0.486,90,Delinquent,71590,11880,0.166,9504,E,1,21915,3,4,31,32430,1
APP0003078,0,1,1,0,M,Married,Self-Employed,Retail,Owned,CALABARZON,Branch,Android,CC:1|SAV:1|PAY:0,1.5,61695,5.4,24,3,0,69,0.585,15,Delinquent,160933,99292,0.617,33125,C,4,51226,4,3,35,65676,0
APP0003079,1,0,1,0,M,Single,Contractual,IT,Mortgaged,Others,MobileApp,Web,CC:0|SAV:1|PAY:0,2.6,108153,11.7,40,1,2,29,0.937,0,Current,70827,40793,0.576,0,C,2,22333,4,0,21,22976,0
APP0003080,0,1,0,0,F,Single,Unemployed,,Owned,CALABARZON,Branch,iOS,CC:1|SAV:1|PAY:0,2.9,19964,2.7,40,2,1,31,0.891,0,Current,187715,38661,0.206,0,A,0,35824,5,6,17,84892,0
APP0003081,0,1,1,0,F,Single,Salaried,Government,Company-Provided,NCR,Kiosk,Web,CC:0|SAV:0|PAY:1,5.6,79344,6.0,24,0,2,27,0.62,15,Delinquent,129285,17764,0.137,10225,C,1,15066,4,4,18,43073,0
APP0003082,0,1,1,0,F,Single,Salaried,Services,Rented,NCR,Agent,Web,CC:1|SAV:1|PAY:0,2.2,97356,3.2,35,2,0,32,0.969,0,Current,46971,12302,0.262,0,A,0,59287,2,1,14,22872,0
APP0003083,0,1,1,0,M,Single,Salaried,Services,Rented,CALABARZON,Branch,Web,CC:0|SAV:1|PAY:0,3.2,70938,3.5,39,0,1,43,0.877,0,Current,87605,36702,0.419,0,B,1,28247,4,2,27,25821,0
APP0003084,0,1,1,0,F,Single,Self-Employed,Construction,Owned,Cebu,Branch,iOS,CC:0|SAV:1|PAY:1,2.1,63271,3.0,22,3,1,45,0.838,0,Current,67573,2976,0.044,0,A,1,43957,7,3,20,23452,0
APP0003085,0,1,1,0,F,Married,Salaried,IT,Owned,NCR,Branch,Android,CC:1|SAV:0|PAY:0,5.8,99875,6.5,42,0,2,98,0.384,60,Delinquent,127033,83644,0.658,1174,D,1,32251,6,6,46,55064,1
APP0003086,0,1,1,0,F,Married,Salaried,Retail,Mortgaged,Others,Branch,iOS,CC:0|SAV:1|PAY:0,3.2,25564,1.7,29,1,0,54,0.64,0,Current,60839,12816,0.211,0,B,1,13035,4,0,35,27463,0
APP0003087,0,0,1,0,M,Separated,Salaried,Government,Rented,NCR,Online,Android,CC:0|SAV:1|PAY:0,7.0,62174,4.4,28,2,2,43,0.626,0,Current,103809,27137,0.261,0,C,3,63978,5,2,30,48525,0
APP0003088,1,1,1,0,M,Married,Student,,Rented,Central Luzon,Online,Android,CC:1|SAV:1|PAY:0,0.2,36251,14.0,32,0,0,23,0.214,60,Delinquent,81205,21887,0.27,4954,E,3,21733,5,0,18,38989,1
APP0003089,0,1,1,0,F,Single,Self-Employed,Services,Rented,NCR,Online,Android,CC:1|SAV:1|PAY:1,9.4,61021,3.7,39,0,0,38,0.833,0,Current,86184,49495,0.574,0,B,0,19118,4,2,24,28210,0
APP0003090,0,1,1,0,M,Married,Salaried,Retail,Rented,Others,Agent,iOS,CC:1|SAV:1|PAY:0,6.8,67642,4.3,41,1,1,117,0.628,60,Delinquent,417037,188478,0.452,16167,C,1,8608,7,4,57,232302,1
APP0003091,0,0,1,0,M,Married,Salaried,Manufacturing,Family,Davao,Branch,iOS,CC:0|SAV:0|PAY:1,6.8,82222,10.5,46,1,1,116,0.94,0,Current,94345,46052,0.488,0,A,1,17884,6,5,55,19999,0
APP0003092,0,0,1,0,F,Single,Salaried,IT,Owned,NCR,Branch,Web,CC:1|SAV:0|PAY:0,0.6,48157,4.3,27,1,1,38,0.38,15,Delinquent,30814,4279,0.139,3423,C,0,15736,5,2,22,8485,0
APP0003093,0,1,1,0,M,Married,Salaried,Retail,Family,Others,Agent,Web,CC:0|SAV:0|PAY:1,1.2,200965,8.0,37,0,0,14,0.088,60,Delinquent,165948,2426,0.015,1941,D,1,19782,4,1,6,37845,1
APP0003094,0,1,1,0,F,Separated,Salaried,IT,Rented,NCR,Branch,Web,CC:1|SAV:1|PAY:0,15.7,33102,0.7,39,0,0,35,0.949,0,Current,179078,53364,0.298,0,A,1,38294,5,4,23,83919,0
APP0003095,0,1,1,0,M,Single,Unemployed,,Rented,Cebu,Branch,Web,CC:0|SAV:1|PAY:0,12.0,8000,5.4,38,1,1,99,0.756,0,Current,33404,4288,0.128,0,A,1,38226,5,5,51,10337,0
APP0003096,0,1,1,0,F,Married,Student,,Owned,Others,Agent,Web,CC:1|SAV:1|PAY:1,1.0,24774,6.9,27,1,1,43,0.835,0,Current,59977,13593,0.227,0,A,0,130736,3,4,22,16773,0
APP0003097,0,1,1,0,F,Single,Salaried,Transport,Mortgaged,Davao,MobileApp,iOS,CC:1|SAV:1|PAY:0,2.3,38980,6.0,36,2,1,69,0.81,0,Current,140523,34773,0.247,0,A,0,50248,6,3,43,55123,0
APP0003098,0,1,1,0,M,Single,Salaried,IT,Owned,Others,MobileApp,Web,CC:0|SAV:1|PAY:1,0.7,61220,3.3,36,3,0,46,0.468,60,Delinquent,131249,14703,0.112,8933,D,1,113462,4,2,29,58750,1
APP0003099,0,1,1,0,M,Single,Salaried,Services,Company-Provided,Others,Branch,Web,CC:0|SAV:1|PAY:1,1.2,58054,3.0,29,2,2,17,0.448,30,Delinquent,90483,42291,0.467,33833,D,1,13562,4,2,16,40509,1
APP0003100,0,1,0,0,M,Married,Salaried,Services,Rented,Others,Online,Android,CC:1|SAV:1|PAY:1,0.8,62636,5.2,38,2,1,47,0.921,0,Current,97038,44495,0.459,0,B,1,29826,4,4,25,41045,0
APP0003101,0,1,1,0,M,Married,Salaried,Agriculture,Company-Provided,NCR,Branch,Web,CC:1|SAV:1|PAY:1,0.3,25502,8.7,36,1,0,75,0.19,30,Delinquent,62254,21561,0.346,3304,C,0,76054,6,0,40,37153,1
APP0003102,0,1,1,0,F,Widowed,Salaried,Transport,Rented,NCR,MobileApp,Android,CC:1|SAV:1|PAY:0,3.5,36562,2.9,24,0,2,32,0.844,0,Current,21203,13304,0.627,0,B,0,31850,3,3,23,11536,0
APP0003103,0,1,1,0,F,Single,Salaried,IT,Owned,Central Luzon,Branch,Unknown,CC:0|SAV:1|PAY:0,1.1,93879,3.5,39,3,3,73,0.776,0,Current,358300,162024,0.452,0,B,2,39643,5,4,39,105893,0
APP0003104,0,1,0,0,M,Single,Self-Employed,Manufacturing,Rented,Cebu,Branch,iOS,CC:0|SAV:0|PAY:0,19.4,43983,5.0,35,1,0,49,0.848,0,Current,56130,10991,0.196,0,A,1,47924,5,3,34,28261,0
APP0003105,0,1,1,0,M,Married,Self-Employed,Retail,Owned,Central Luzon,MobileApp,Android,CC:0|SAV:1|PAY:0,2.9,53098,3.0,21,0,1,71,0.93,0,Current,120698,13132,0.109,0,A,1,11486,6,3,37,51625,0
APP0003106,0,0,1,0,M,Married,Self-Employed,IT,Family,NCR,MobileApp,Android,CC:1|SAV:1|PAY:0,1.8,47356,1.5,32,1,2,56,0.853,0,Current,88714,37389,0.421,0,B,1,80730,4,0,29,20245,0
APP0003107,0,1,1,0,F,Single,Salaried,Manufacturing,Family,Others,Agent,Android,CC:0|SAV:1|PAY:1,9.8,62844,1.1,35,0,1,24,0.949,0,Current,170684,42549,0.249,0,A,0,13537,6,2,19,37522,0
APP0003108,0,1,1,0,M,Single,Unemployed,,Rented,Others,Branch,Web,CC:0|SAV:1|PAY:0,3.9,14578,6.0,29,0,1,39,0.841,0,Current,101353,34749,0.343,0,B,1,19728,4,5,18,52688,0
APP0003109,0,1,1,0,F,Married,Student,,Rented,CALABARZON,Online,iOS,CC:0|SAV:0|PAY:1,0.5,36553,4.0,36,1,1,38,0.827,0,Current,99218,39808,0.401,0,B,1,16887,3,3,27,41473,0
APP0003110,0,0,1,0,F,Married,Salaried,Government,Rented,NCR,Agent,Android,CC:0|SAV:1|PAY:0,2.8,31741,4.9,32,2,1,31,0.844,0,Current,19185,9095,0.474,0,B,1,32867,4,2,15,8221,0
APP0003111,0,1,0,0,F,Single,Salaried,Retail,Company-Provided,NCR,Online,Web,CC:1|SAV:0|PAY:0,2.3,26292,0.4,42,0,1,54,0.846,0,Current,58975,7613,0.129,0,A,0,35072,4,3,33,19728,0
APP0003112,0,0,1,0,M,Single,Salaried,Manufacturing,Owned,NCR,Branch,Web,CC:0|SAV:1|PAY:1,5.8,29148,4.8,36,1,2,128,0.848,0,Current,193845,78433,0.405,0,A,2,25518,7,5,61,110906,0
APP0003113,0,1,1,0,F,Separated,Salaried,Services,Family,Cebu,Branch,Unknown,CC:0|SAV:1|PAY:0,4.7,83887,8.1,48,1,2,85,0.341,60,Delinquent,158411,73181,0.462,6886,D,1,12747,5,5,46,76883,1
APP0003114,0,1,1,0,M,Married,Salaried,Services,Rented,Others,Kiosk,Android,CC:0|SAV:1|PAY:0,1.9,28998,2.5,23,1,0,91,0.293,60,Delinquent,63486,8983,0.141,7186,D,2,14587,6,4,51,36257,1
APP0003115,0,1,1,0,M,Single,Salaried,Services,Company-Provided,NCR,Online,Web,CC:0|SAV:0|PAY:0,2.5,27097,5.1,36,5,1,30,0.535,30,Delinquent,34586,8929,0.258,7143,D,1,19452,3,3,20,8291,1
APP0003116,0,1,1,0,F,Single,Salaried,Construction,Family,Central Luzon,Agent,Web,CC:1|SAV:1|PAY:0,2.9,70522,7.3,34,2,0,92,0.921,0,Current,126115,29721,0.236,0,A,1,52770,7,6,43,54670,0
APP0003117,0,1,1,0,F,Married,Salaried,Services,Company-Provided,Cebu,Branch,Web,CC:0|SAV:1|PAY:0,2.2,112416,15.6,37,1,0,109,0.509,30,Delinquent,19463,12248,0.629,6940,C,0,5990,5,6,51,8856,1
APP0003118,0,1,1,0,M,Single,Salaried,Services,Rented,NCR,Online,Android,CC:1|SAV:1|PAY:0,0.5,131217,3.0,44,1,2,29,0.877,0,Current,42723,29206,0.684,0,B,0,82541,2,6,16,10698,0
APP0003119,1,1,1,0,M,Single,Unemployed,,Owned,Central Luzon,MobileApp,Web,CC:1|SAV:0|PAY:0,9.4,16533,3.9,23,1,1,60,0.659,0,Current,294363,4348,0.015,0,A,1,18521,5,2,25,99644,0
APP0003120,0,1,1,0,M,Single,Salaried,Healthcare,Rented,Cebu,Branch,Web,CC:1|SAV:1|PAY:0,4.5,13766,4.5,39,1,1,61,0.454,15,Delinquent,263618,19596,0.074,10066,B,0,36214,7,6,38,75374,0
APP0003121,0,1,0,0,M,Single,Self-Employed,BPO,Rented,Others,Agent,Android,CC:0|SAV:0|PAY:0,2.5,55572,4.2,37,0,0,40,0.902,0,Current,126961,36706,0.289,0,A,0,32314,4,2,24,75387,0
APP0003122,0,1,0,0,M,Married,Salaried,Retail,Family,CALABARZON,Branch,Unknown,CC:0|SAV:1|PAY:1,3.4,86795,3.9,27,0,0,51,0.957,0,Current,121136,30554,0.252,0,A,1,20825,5,4,24,50558,0
APP0003123,0,1,1,0,M,Single,Salaried,IT,Owned,Davao,Branch,Web,CC:1|SAV:1|PAY:1,1.0,34305,1.2,43,0,0,63,0.905,0,Current,33221,16075,0.484,0,A,0,39325,6,4,40,10834,0
APP0003124,0,0,1,0,M,Married,Salaried,Healthcare,Rented,NCR,Agent,Web,CC:1|SAV:0|PAY:0,3.0,42711,4.7,34,1,0,42,0.844,0,Current,63538,50249,0.791,0,B,0,6018,5,2,22,29596,0
APP0003125,0,1,1,0,F,Single,Salaried,Manufacturing,Owned,NCR,Kiosk,Web,CC:1|SAV:0|PAY:0,5.5,57757,4.7,28,1,1,83,0.969,0,Current,89288,68600,0.768,0,A,0,27532,5,4,44,41413,0
APP0003126,0,1,1,0,F,Single,Salaried,BPO,Family,NCR,Agent,Web,CC:0|SAV:1|PAY:1,3.1,94488,0.8,37,1,2,19,0.679,0,Current,54228,7490,0.138,0,B,0,6808,2,4,11,18380,0
APP0003127,0,1,0,0,F,Single,Salaried,Government,Owned,CALABARZON,Branch,Web,CC:1|SAV:1|PAY:0,2.6,29193,1.1,41,1,2,38,0.885,0,Current,66963,23337,0.349,0,A,0,29447,1,2,15,40015,0
APP0003128,0,1,1,0,M,Separated,Salaried,Retail,Rented,NCR,Branch,Web,CC:0|SAV:1|PAY:0,2.5,81609,0.5,36,2,4,70,0.915,0,Current,227227,94372,0.415,0,C,4,75806,5,6,32,118973,0
APP0003129,0,1,1,0,F,Married,Self-Employed,IT,Owned,NCR,MobileApp,iOS,CC:1|SAV:0|PAY:0,5.7,83790,8.2,31,0,1,121,0.177,60,Delinquent,91867,45435,0.495,5017,D,0,14745,8,2,59,33084,1
APP0003130,0,1,1,0,F,Single,Salaried,Agriculture,Mortgaged,Cebu,Branch,Web,CC:0|SAV:1|PAY:0,5.6,40346,10.0,28,2,1,85,0.332,90,Delinquent,83681,11265,0.135,1726,E,3,288135,4,7,48,38830,1
APP0003131,0,1,1,0,F,Married,Self-Employed,Education,Family,Central Luzon,Agent,Web,CC:0|SAV:1|PAY:0,5.5,78416,6.6,28,2,1,51,0.66,30,Delinquent,156998,53582,0.341,15144,D,6,98041,5,5,30,76021,1
APP0003132,1,1,1,0,F,Married,Salaried,Services,Owned,NCR,Branch,Web,CC:0|SAV:1|PAY:0,1.1,79258,10.8,40,1,2,43,0.988,0,Current,38971,2781,0.071,0,B,2,62494,3,3,26,10504,0
APP0003133,0,1,1,0,F,Separated,Salaried,Services,Owned,NCR,MobileApp,Web,CC:1|SAV:1|PAY:1,3.8,106081,3.0,41,3,3,39,0.328,60,Delinquent,57143,27107,0.474,6164,E,4,38703,4,2,16,31501,1
APP0003134,0,1,1,0,F,Single,Salaried,Education,Owned,Central Luzon,MobileApp,Android,CC:1|SAV:1|PAY:1,6.0,99516,0.7,32,0,1,39,0.864,0,Current,63299,18644,0.295,0,A,0,19815,5,2,29,33575,0
APP0003135,0,0,1,0,M,Married,Self-Employed,BPO,Rented,NCR,Branch,Unknown,CC:0|SAV:1|PAY:0,3.3,36502,9.0,52,0,0,12,0.865,0,Current,89039,33583,0.377,0,B,1,73563,3,2,12,44722,0
APP0003136,0,1,1,0,F,Single,Student,,Rented,CALABARZON,Agent,Android,CC:1|SAV:1|PAY:0,6.0,21867,2.7,32,4,0,118,0.899,0,Current,95537,23969,0.251,0,A,0,121260,6,4,59,27617,0
APP0003137,1,1,1,0,F,Single,Unemployed,,Owned,Cebu,Branch,Web,CC:1|SAV:1|PAY:0,7.7,17299,1.9,33,3,1,45,0.531,15,Delinquent,79260,11598,0.146,3303,B,0,14445,4,5,31,20172,0
APP0003138,0,0,1,0,F,Separated,Salaried,Services,Rented,NCR,Branch,Web,CC:0|SAV:1|PAY:0,0.8,59452,10.8,31,3,0,28,0.597,15,Delinquent,64778,18325,0.283,1562,B,0,19326,5,6,24,17634,0
APP0003139,0,0,1,0,F,Single,Contractual,Transport,Owned,NCR,Online,iOS,CC:0|SAV:1|PAY:1,1.5,43726,3.4,33,3,0,60,0.328,60,Delinquent,53851,16399,0.305,1948,D,0,36385,5,4,38,12774,1
APP0003140,0,1,0,0,M,Single,Salaried,Services,Family,NCR,Online,Android,CC:1|SAV:0|PAY:0,3.7,54185,10.0,34,1,0,29,0.398,30,Delinquent,133812,53284,0.398,2557,D,3,105902,4,1,18,77091,1
APP0003141,1,1,0,0,M,Single,Unemployed,,Family,NCR,Branch,Android,CC:1|SAV:1|PAY:0,1.4,17530,11.3,38,0,0,78,0.801,0,Current,93189,36006,0.386,0,A,1,15414,7,3,37,50378,0
APP0003142,0,1,1,0,F,Married,Salaried,Services,Company-Provided,Others,Online,Web,CC:0|SAV:1|PAY:0,11.3,38040,2.6,33,1,2,28,0.935,0,Current,139950,13863,0.099,0,A,1,13292,5,2,23,33072,0
APP0003143,0,1,1,0,F,Married,Salaried,Healthcare,Family,CALABARZON,Branch,Web,CC:0|SAV:0|PAY:0,0.9,61821,7.2,39,1,0,72,0.818,0,Current,51528,2238,0.043,0,A,0,9710,4,2,33,24279,0
APP0003144,0,1,1,0,F,Single,Salaried,Services,Mortgaged,CALABARZON,Branch,Web,CC:1|SAV:1|PAY:0,1.8,76273,4.0,22,3,0,39,0.957,0,Current,63468,31297,0.493,0,A,0,49314,4,1,31,18928,0
APP0003145,0,0,1,0,M,Separated,Salaried,Manufacturing,Mortgaged,Cebu,Online,Web,CC:0|SAV:1|PAY:0,20.7,46303,9.3,29,1,2,55,0.891,0,Current,85304,35865,0.42,0,B,1,56322,4,6,31,17650,0
APP0003146,0,1,1,0,M,Single,Self-Employed,Services,Rented,NCR,Online,Android,CC:1|SAV:1|PAY:0,0.8,43904,3.5,32,4,1,75,0.387,30,Delinquent,97361,13243,0.136,10594,C,0,9321,5,4,36,30859,1
APP0003147,0,1,1,0,F,Single,Unemployed,,Owned,NCR,Agent,Android,CC:0|SAV:0|PAY:0,2.4,19405,1.2,32,1,1,33,0.962,0,Current,165486,40765,0.246,0,A,0,90004,7,1,16,62225,0
APP0003148,0,1,1,0,F,Married,Salaried,Government,Owned,Others,Online,Android,CC:0|SAV:0|PAY:1,1.5,53691,3.0,21,2,1,74,0.915,0,Current,84295,23569,0.28,0,B,2,12002,6,5,34,17535,0
APP0003149,0,1,1,0,F,Single,Self-Employed,Services,Owned,Others,MobileApp,Android,CC:1|SAV:1|PAY:0,6.6,40644,3.1,41,0,1,13,0.866,0,Current,123316,50711,0.411,0,B,0,15107,1,1,12,40631,0
APP0003150,0,1,1,0,M,Single,Self-Employed,BPO,Rented,CALABARZON,Online,Android,CC:0|SAV:1|PAY:0,1.5,50845,5.0,23,2,0,104,0.818,0,Current,138286,41894,0.303,0,A,0,9573,5,3,53,66397,0
APP0003151,0,1,1,0,F,Single,Salaried,Construction,Rented,CALABARZON,Branch,Android,CC:0|SAV:0|PAY:1,0.7,30337,6.3,29,1,0,81,0.921,0,Current,91656,49937,0.545,0,A,0,44889,3,2,38,26706,0
APP0003152,0,1,1,0,M,Married,Salaried,Healthcare,Owned,Davao,Online,Android,CC:1|SAV:0|PAY:1,10.8,64396,12.1,34,4,0,44,0.752,0,Current,53954,7769,0.144,0,A,0,72308,4,5,24,21256,0
APP0003153,0,1,0,0,F,Single,Salaried,Services,Owned,NCR,Agent,Web,CC:0|SAV:0|PAY:0,1.5,43473,5.5,49,1,1,89,0.742,0,Current,156015,5409,0.035,0,A,2,69359,3,3,41,86593,0
APP0003154,1,1,1,1,M,Separated,Salaried,IT,Rented,NCR,Online,Android,CC:1|SAV:1|PAY:0,5.4,102982,2.6,34,2,5,84,0.784,0,Current,58795,22692,0.386,0,A,0,25138,4,0,46,12427,0
APP0003155,0,1,1,0,M,Married,Salaried,Services,Owned,NCR,Agent,Web,CC:0|SAV:1|PAY:1,1.4,63826,7.6,37,1,1,47,0.647,0,Current,86889,16057,0.185,0,A,0,28205,2,5,27,44683,0
